education,food,groceries,nightlife,x,y
0,0,1,0,9.9890077,53.5481885
0,0,1,0,9.88941,53.6419408
0,0,1,0,10.2362005,53.6694249
0,1,0,0,9.968921,53.550351
0,1,0,0,9.7936822,53.6633971
0,1,0,0,10.2100023,53.5401073
0,1,0,0,10.167527,53.6505501
0,0,1,0,10.2378956,53.6751197
0,0,1,0,10.2385166,53.6744558
0,0,1,0,10.238157,53.6742729
0,1,0,0,9.9987752,53.545244
0,1,0,0,10.034639,53.5903263
0,1,0,0,10.1222074,53.4206244
0,1,0,0,10.1295459,53.4182459
0,1,0,0,9.9984715,53.6829338
0,1,0,1,10.1403941,53.6267002
0,0,1,0,10.1169258,53.6070685
0,1,0,0,10.116813,53.6070933
1,0,0,0,10.119609,53.6069542
0,1,0,0,9.9397512,53.5595669
0,0,1,0,9.9484926,53.5590955
0,1,0,0,10.0089599,53.5844659
0,1,0,1,9.9651603,53.5520661
0,1,0,0,10.1438802,53.4103753
0,0,1,0,10.0098788,53.5565967
0,1,0,0,9.9821489,53.5510674
0,0,0,1,10.0153583,53.5939934
0,1,0,0,10.1061934,53.7089081
0,1,0,0,10.2084681,53.4083049
0,1,0,0,9.9536606,53.6220388
0,0,0,1,10.0164008,53.5942724
0,0,1,0,9.9322707,53.5526766
0,0,1,0,9.933508,53.552965
0,0,1,0,10.0807097,53.5848858
0,1,0,0,10.1339805,53.6712922
0,1,0,1,10.008123,53.5560177
0,1,0,0,9.9674967,53.5664823
0,0,1,0,9.9642291,53.5696781
1,0,0,0,9.990724,53.683816
0,1,0,0,10.1384279,53.6956243
0,1,0,0,9.9996637,53.7133046
0,1,0,0,9.9516597,53.6211092
0,0,1,0,9.9515562,53.6215256
0,1,0,0,9.9517604,53.6215062
0,1,0,0,9.9528267,53.6207413
0,1,0,0,9.9522019,53.6222693
0,1,0,0,9.9512428,53.6228374
0,0,1,0,9.9527288,53.6227987
0,0,1,0,9.9527445,53.6228867
0,1,0,0,9.9941805,53.5935317
0,1,0,0,9.953297,53.6346289
0,1,0,0,9.9558755,53.6321692
0,1,0,0,9.9531136,53.6346748
0,0,0,1,10.0161224,53.5727173
0,0,1,0,10.0395812,53.6878794
0,1,0,0,10.1052844,53.5699887
0,1,0,0,9.9804371,53.5829298
0,0,1,0,9.9822248,53.5832688
0,1,0,0,9.9847997,53.5870116
0,0,1,0,9.9854035,53.5884445
0,1,0,0,9.9887114,53.5852401
0,0,1,0,10.0628171,53.5536852
0,1,0,1,9.9809458,53.5507084
0,1,0,1,10.1581177,53.489388
0,0,1,0,10.1590279,53.4894587
0,1,0,0,10.1580851,53.4892827
0,1,0,1,10.0023746,53.5922398
0,1,0,0,10.002988,53.5921709
0,1,0,0,10.0025738,53.5499271
0,1,0,0,9.8891855,53.5755333
0,1,0,0,9.9727558,53.5446352
0,1,0,0,9.9252032,53.5492571
0,1,0,1,10.0404843,53.5948449
1,0,0,0,10.3116116,53.4709497
0,1,0,0,9.9792365,53.5661686
0,1,0,1,9.9803061,53.5668351
0,1,0,0,10.0087824,53.5537592
0,1,0,0,10.0759188,53.6152153
0,1,0,0,10.0790298,53.613333
0,0,0,1,10.0778796,53.6162206
0,0,1,0,10.0857777,53.5955755
1,0,0,0,10.2336559,53.6688908
0,1,0,0,10.2359941,53.6699056
0,1,0,0,10.0026926,53.5531444
0,1,0,0,10.1112639,53.5823959
0,1,0,0,10.2777673,53.6491749
0,1,0,1,9.9951333,53.5687961
0,1,0,0,10.0398434,53.5669365
0,1,0,0,9.9033406,53.6068013
0,0,1,0,9.9856134,53.5160223
0,0,1,0,9.9943139,53.5134946
0,1,0,0,9.9867186,53.5123826
0,1,0,0,9.9333165,53.5519864
0,1,0,0,9.9531234,53.6221879
0,0,1,0,9.9015014,53.6087909
0,0,1,0,9.9578825,53.6330294
1,0,0,0,9.9466206,53.6197381
0,1,0,0,10.0457975,53.5655042
0,1,0,0,9.8219353,53.544616
0,1,0,0,9.9371847,53.4496881
0,0,1,0,9.9567388,53.6347624
0,0,1,0,10.020409,53.4846758
0,0,1,0,10.013358,53.4928738
0,1,0,1,9.9544538,53.6233809
0,1,0,0,9.9936697,53.545351
0,1,0,0,9.9967404,53.5465145
0,1,0,0,9.9966151,53.5471859
0,1,0,0,9.9343299,53.5830012
0,1,0,1,10.027745,53.5708839
0,1,0,0,9.871403,53.5927674
0,1,0,0,9.8667251,53.5968232
0,1,0,0,10.0083274,53.5563314
0,1,0,0,9.9351048,53.460011
0,1,0,0,10.2173282,53.485873
0,1,0,0,9.8111741,53.6442003
0,1,0,0,9.9146286,53.5436528
0,0,1,0,9.8807642,53.5656073
0,1,0,0,10.0060684,53.5465402
0,1,0,0,9.7867729,53.6948552
0,1,0,0,10.0829642,53.4757261
0,1,0,0,10.0004218,53.6782421
0,1,0,0,10.0123169,53.558369
0,1,0,0,10.0989563,53.7104351
0,1,0,1,10.1016415,53.7098402
0,1,0,0,9.9692932,53.5674586
0,1,0,0,9.9880473,53.5684545
0,0,0,1,9.9860083,53.5715458
0,1,0,0,9.9836429,53.5692918
0,1,0,0,10.1310044,53.4451753
0,0,1,0,10.0476015,53.5578353
0,0,1,0,10.0563505,53.5641498
0,1,0,0,10.0483885,53.5619012
0,1,0,0,9.9581942,53.6096957
0,1,0,1,9.9420649,53.6222654
0,1,0,0,9.942502,53.629644
0,1,0,1,9.94615,53.625761
0,1,0,1,9.9443318,53.636311
0,1,0,0,9.9323447,53.6157703
0,1,0,1,10.1507555,53.6279715
0,1,0,0,9.9645712,53.5629165
0,1,0,0,9.9855599,53.5836642
0,1,0,0,9.9931645,53.5839529
0,1,0,0,9.9800811,53.5662499
0,0,1,0,9.9778735,53.6079983
0,1,0,1,10.0422771,53.6043637
0,1,0,0,10.0233742,53.584724
0,0,1,0,10.0117333,53.5816038
0,1,0,0,10.0094471,53.6078441
0,1,0,0,10.0629447,53.4783285
0,1,0,0,10.0078871,53.5828466
0,1,0,1,10.0122982,53.5831808
0,1,0,0,10.048457,53.5742558
0,1,0,0,10.0089578,53.5558762
0,1,0,0,10.0590091,53.5629329
0,1,0,0,9.8297705,53.6491374
0,0,1,0,9.9975425,53.5958961
0,0,1,0,10.0620188,53.6536476
0,0,1,0,10.0606115,53.6546562
0,1,0,0,9.9862965,53.5555052
0,1,0,0,10.0836346,53.4951806
0,0,1,0,10.0844087,53.4943601
0,1,0,0,9.9895854,53.5557351
0,1,0,0,9.990041,53.5568597
0,1,0,0,9.9905116,53.5562475
0,1,0,1,9.8142227,53.5779738
0,0,1,0,10.0321999,53.5570766
0,1,0,0,9.9118172,53.6925998
0,0,1,0,9.9023724,53.6073873
0,1,0,0,10.0828916,53.5198835
0,1,0,1,9.966396,53.5500717
0,0,1,0,9.8890208,53.6179414
0,1,0,0,9.986851,53.5546437
0,0,1,0,9.9887124,53.7068769
0,0,0,1,9.9904355,53.7078954
0,1,0,0,9.9765246,53.5528407
0,1,0,0,9.9166077,53.63585
0,1,0,1,9.9169923,53.5609514
0,1,0,0,9.9553238,53.6313431
0,1,0,0,9.9589854,53.632184
0,1,0,0,9.9912193,53.5572234
0,1,0,0,9.9858324,53.4566148
0,1,0,0,9.8441854,53.5504351
0,1,0,0,9.9862078,53.5494206
0,0,1,0,9.9826495,53.4597457
0,1,0,0,9.9148749,53.6334307
0,1,0,1,10.0094074,53.6081486
0,1,0,0,10.0077442,53.6077209
0,1,0,0,10.0140109,53.4587828
0,0,1,0,10.015466,53.5529414
0,1,0,0,10.028973,53.5446485
0,1,0,0,10.1670032,53.6487635
0,1,0,0,9.9811755,53.4633165
0,0,1,0,10.0002578,53.7133072
0,1,0,0,10.0722381,53.5793017
0,1,0,0,10.0140616,53.6497359
0,1,0,0,10.0396309,53.6062435
0,1,0,0,9.9163922,53.564309
0,1,0,0,10.0944893,53.6109368
0,0,1,0,9.9844732,53.6039131
0,1,0,0,9.9271486,53.5508084
0,1,0,0,9.9901019,53.5413564
0,1,0,0,9.9858875,53.5409386
0,1,0,0,9.9928879,53.5428322
0,1,0,0,9.9929657,53.5434358
0,1,0,0,9.99005,53.5410119
1,0,0,0,9.99454,53.5419845
0,1,0,0,9.9853428,53.5429309
0,1,0,0,9.9849684,53.5429075
0,1,0,0,9.9929388,53.5435968
0,1,0,0,9.8984313,53.6486918
0,0,1,0,9.8895257,53.6417271
0,1,0,0,10.0163129,53.6484534
0,1,0,0,9.8313235,53.6476915
0,1,0,0,9.9755153,53.551976
0,1,0,0,10.2591271,53.6832478
0,0,1,0,10.2556523,53.6924216
0,1,0,1,9.8551786,53.5834685
0,1,0,0,9.9677899,53.562235
0,0,0,1,9.9895118,53.5932486
0,1,0,0,9.9895661,53.5933841
0,0,1,0,9.9822703,53.6896796
0,1,0,0,9.9620346,53.5622619
0,1,0,0,9.9137703,53.512852
0,1,0,0,9.9897465,53.5504231
0,1,0,0,10.0571352,53.55097
0,1,0,0,10.0327616,53.5775893
0,1,0,1,9.9651662,53.5617709
0,1,0,0,9.9655547,53.5609811
0,1,0,0,10.0324453,53.5779958
0,1,0,0,9.9616245,53.5626218
0,1,0,0,9.9620896,53.5622026
0,1,0,0,9.9624992,53.5611357
0,0,0,1,9.9606469,53.5651747
0,0,1,0,9.9967269,53.5984199
0,1,0,0,10.0515866,53.6489895
0,1,0,0,10.009239,53.5812406
0,1,0,1,10.0406713,53.6053077
0,1,0,0,10.037961,53.6089121
0,0,1,0,10.04087,53.6036511
0,1,0,0,10.0194401,53.4165354
0,0,1,0,10.1496882,53.5229833
0,0,1,0,10.1499672,53.5237422
0,1,0,0,10.2083485,53.4889372
0,0,0,1,9.9464713,53.5697351
0,1,0,0,10.0089892,53.5527521
0,1,0,0,10.0123306,53.5553855
0,1,0,1,9.9285634,53.5584379
0,0,1,0,10.0239819,53.6271582
0,1,0,0,10.1047077,53.4880328
0,0,1,0,10.0086291,53.5558124
0,1,0,0,10.00842,53.5550844
0,1,0,1,10.0177918,53.5520115
0,1,0,0,10.0178853,53.5520333
0,0,0,1,10.1689496,53.6278904
0,1,0,0,9.7799516,53.5673408
0,1,0,1,9.9626047,53.5590041
0,1,0,1,10.0355598,53.5835023
0,1,0,0,10.0302602,53.576047
0,1,0,1,10.0613333,53.5894021
0,1,0,0,10.122878,53.6078911
0,0,0,1,9.8655386,53.4642796
0,1,0,1,9.8652769,53.464245
0,1,0,0,9.972862,53.5820867
0,0,0,1,10.091964,53.6181749
1,0,0,0,9.7371215,53.6607654
0,0,1,0,10.1613132,53.6475436
0,1,0,1,9.9658111,53.5500227
0,1,0,1,9.9785454,53.6133959
0,1,0,0,10.1679318,53.6489658
0,1,0,0,9.9586521,53.5465475
0,1,0,0,10.2113298,53.6576635
0,1,0,0,10.0095136,53.6083269
0,1,0,0,10.0993792,53.5886637
0,1,0,0,10.0189025,53.5768573
0,0,1,0,9.9469641,53.6398759
1,0,0,0,9.9907364,53.6835739
0,1,0,0,9.9460693,53.580884
0,1,0,0,9.9946436,53.6657791
0,0,1,0,10.0799139,53.5565598
0,1,0,0,10.168656,53.6534748
0,1,0,1,10.0986705,53.5815912
0,1,0,0,10.1692649,53.6473563
0,1,0,0,10.1678625,53.6492359
0,0,1,0,10.1637019,53.648029
0,1,0,1,9.9629252,53.5559026
0,1,0,0,9.9653269,53.5588137
0,1,0,0,9.9094496,53.6274963
0,1,0,0,10.1665278,53.6492651
0,0,0,1,9.9650197,53.5482126
0,1,0,0,9.9554794,53.4639742
0,0,0,1,9.7645338,53.5320456
0,0,1,0,9.9581638,53.5999751
0,0,1,0,10.0448644,53.5815211
0,1,0,0,9.8735353,53.5387286
1,0,0,0,10.0456451,53.5794889
0,1,0,0,10.0879789,53.5869107
0,1,0,1,10.0812763,53.5855534
0,1,0,0,10.2812247,53.6533655
0,1,0,0,9.8043614,53.5560524
0,0,1,0,9.8026552,53.557923
0,1,0,0,9.8046472,53.5570606
0,0,1,0,10.1273938,53.5421858
0,0,1,0,10.123062,53.538838
0,1,0,0,9.9357934,53.5827344
0,1,0,0,10.0554415,53.5616521
0,1,0,0,10.0566248,53.5629476
0,0,1,0,10.0571107,53.5646045
0,0,1,0,10.0598759,53.5682652
1,0,0,0,10.0548289,53.556109
0,1,0,0,9.9293399,53.5915797
0,1,0,1,9.9297458,53.5530337
0,1,0,0,10.0976615,53.6203358
0,1,0,0,9.9490822,53.579129
0,1,0,0,9.9486475,53.579332
0,1,0,0,9.8566374,53.5369535
0,1,0,1,10.0969933,53.5168078
0,1,0,0,9.9270487,53.5543826
0,1,0,0,9.9252957,53.5506701
0,1,0,0,9.9918267,53.5500764
0,0,1,0,10.044557,53.5927379
0,0,1,0,10.1688097,53.6478387
1,0,0,0,9.8316241,53.6051222
0,0,1,0,10.0464759,53.6428068
0,1,0,0,10.0479448,53.6423441
0,1,0,1,10.03149,53.5925663
0,1,0,0,10.0306364,53.5914384
0,0,1,0,9.9540444,53.6221602
0,1,0,0,9.9877006,53.5962332
0,1,0,0,9.9876657,53.5960368
0,1,0,0,10.001775,53.5540375
0,1,0,0,9.8058288,53.5567797
0,1,0,0,9.9847037,53.5837493
0,1,0,0,9.9597256,53.5680133
0,1,0,0,9.9610022,53.5680819
0,1,0,0,9.9637636,53.5664939
0,1,0,0,9.9900247,53.5910016
0,0,1,0,9.9882328,53.5913822
0,1,0,0,10.0520853,53.5880726
0,0,1,0,9.9397197,53.5794041
0,1,0,0,9.8624382,53.4711891
0,1,0,0,9.9752065,53.5551697
0,1,0,1,10.0535854,53.5595707
0,0,1,0,10.061192,53.5703763
0,1,0,0,9.8881326,53.6013694
0,0,1,0,10.0663779,53.5497577
0,1,0,0,10.0604304,53.5702421
0,1,0,1,9.9714207,53.5573234
0,1,0,0,9.9865397,53.5175782
0,0,0,1,10.1025218,53.5418412
0,0,1,0,10.1449332,53.6033094
0,0,1,0,10.1448043,53.6035475
0,1,0,0,9.9461214,53.5942632
0,1,0,0,9.9003247,53.5217812
0,1,0,0,10.0728028,53.5793211
0,0,1,0,10.054121,53.5594939
0,1,0,0,10.0595206,53.5765397
0,1,0,0,10.0815877,53.5797049
0,1,0,0,10.0764721,53.5838912
0,0,0,1,10.0551839,53.5826371
0,0,0,1,10.0093063,53.581193
0,0,1,0,10.1078962,53.5598307
0,0,1,0,10.1064563,53.5591993
0,0,1,0,9.9507509,53.6189692
0,1,0,1,10.0769561,53.5795608
0,1,0,0,9.9560318,53.606345
0,1,0,0,10.0940249,53.5783758
0,1,0,0,10.0884568,53.5783505
0,1,0,0,10.0857629,53.5782094
0,1,0,0,9.9747041,53.6030448
0,1,0,0,9.9666221,53.6046735
0,1,0,0,9.9565536,53.6005095
0,1,0,0,10.0218963,53.5782217
0,1,0,1,10.0297473,53.579903
0,1,0,1,10.0741508,53.5753587
0,1,0,1,10.0356905,53.5579844
0,1,0,1,10.0814774,53.5799973
0,1,0,0,9.992597,53.7126689
0,1,0,0,10.2215574,53.4485168
0,1,0,1,10.2215371,53.4484302
0,1,0,0,10.0110148,53.5569839
0,1,0,0,10.1749787,53.4832306
0,1,0,1,9.9883521,53.5155177
0,0,1,0,9.987203,53.5165931
0,1,0,0,9.9992222,53.5532134
0,1,0,1,9.9662839,53.5500642
0,1,0,1,10.0131459,53.548592
0,1,0,0,10.0134725,53.5486084
0,0,1,0,10.157969,53.6049803
0,0,1,0,10.1540208,53.6023543
0,0,1,0,10.1544446,53.603392
0,1,0,1,10.1280726,53.5324011
0,0,1,0,10.1170713,53.6049193
0,0,1,0,9.9996609,53.6042609
0,0,1,0,10.0458927,53.5590959
0,0,1,0,10.022702,53.553039
0,1,0,1,10.0634617,53.5871926
0,0,1,0,9.9874636,53.4578288
0,1,0,0,10.1949422,53.4887415
0,1,0,0,10.0209098,53.5260236
1,0,0,0,10.1986653,53.4878943
0,0,1,0,9.8890414,53.5680043
0,1,0,1,9.9716282,53.4587645
0,0,1,0,9.9690175,53.4568519
0,1,0,0,9.9972995,53.6812736
0,1,0,0,9.7963188,53.6614955
0,1,0,0,9.7958061,53.6616579
0,1,0,1,9.9777828,53.4533519
0,0,1,0,10.1505531,53.6290062
0,1,0,1,10.0512331,53.5649159
0,1,0,1,10.0488271,53.5678962
0,1,0,0,10.2473639,53.4890015
0,0,0,1,9.9888964,53.5168428
0,0,1,0,9.9890895,53.5167854
0,0,1,0,9.9898587,53.5166995
0,0,1,0,9.7596481,53.5817966
0,1,0,1,9.7587146,53.5823029
0,0,1,0,9.7549086,53.5823539
0,1,0,0,9.7584328,53.5815342
0,1,0,1,9.7549274,53.5815386
0,1,0,0,9.9492688,53.4583529
0,1,0,0,9.9302802,53.5507932
0,1,0,0,9.9274294,53.5516628
0,1,0,0,10.0676996,53.5725337
0,0,1,0,9.9838685,53.4613651
0,0,1,0,9.9729128,53.4524684
0,0,0,1,9.9610691,53.5512483
0,1,0,1,9.961071,53.5489388
0,0,0,1,9.9609387,53.5483459
0,0,0,1,9.9610703,53.5511629
0,1,0,0,9.9605617,53.5487624
0,0,0,1,9.9603363,53.5481948
0,0,0,1,9.9602079,53.548165
0,0,0,1,9.9614797,53.5502774
0,0,0,1,9.9614479,53.5507956
0,1,0,1,9.9610857,53.5488645
0,1,0,1,9.9611024,53.5488027
0,1,0,0,10.1590551,53.6050557
0,1,0,1,9.9276636,53.549125
0,0,1,0,10.2141606,53.5430803
0,1,0,0,10.2137026,53.5409278
0,1,0,0,10.2107522,53.542398
0,1,0,0,10.0118066,53.5841653
0,0,0,1,9.9620028,53.5475386
0,1,0,1,10.0318277,53.5866382
0,1,0,0,10.0399253,53.5748834
0,1,0,0,10.2205611,53.6649913
0,0,1,0,9.9504321,53.5683238
0,1,0,1,9.9329659,53.5562205
0,1,0,0,9.965016,53.5505659
0,1,0,0,9.9673121,53.550711
0,0,1,0,10.0270273,53.6938397
0,1,0,1,9.9311446,53.5485671
0,1,0,0,9.9264559,53.5554128
0,0,0,1,9.9293056,53.5533976
0,1,0,0,9.928868,53.5476097
0,1,0,0,9.9270068,53.5504024
0,1,0,1,9.9264178,53.550376
0,1,0,0,9.929125,53.5520608
0,1,0,1,9.9301171,53.5522155
0,1,0,0,9.811272,53.55937
0,0,1,0,9.8115511,53.5598753
0,1,0,0,9.9743365,53.545606
0,1,0,0,9.8079767,53.5637718
0,0,1,0,9.9303194,53.5503279
0,0,0,1,9.961079,53.55276
0,1,0,0,10.0032663,53.5496604
0,1,0,0,10.0018867,53.5482592
0,1,0,0,10.0038371,53.5488218
0,0,0,1,9.9621188,53.5781868
0,0,1,0,9.9457007,53.5464112
0,0,1,0,9.9321919,53.5516407
0,0,1,0,10.220215,53.6727647
0,0,1,0,10.2129291,53.6778934
0,1,0,0,9.9920774,53.5541412
0,1,0,0,9.8088419,53.6866141
0,1,0,0,9.8040282,53.6752811
0,1,0,1,10.0301385,53.5350727
0,0,1,0,10.0900797,53.6536326
0,0,1,0,10.0917126,53.6542578
1,0,0,0,10.0227661,53.5486331
0,1,0,0,9.9659058,53.5573516
0,0,1,0,9.9443242,53.5518787
0,0,1,0,10.0446866,53.5903045
0,1,0,0,10.0151823,53.5487665
0,1,0,0,10.0196072,53.5499926
0,0,1,0,9.9442808,53.5514672
0,0,1,0,9.9436769,53.5514365
0,1,0,1,9.9430469,53.5544785
0,1,0,1,9.9594535,53.5497045
1,0,0,0,10.0804131,53.574215
0,1,0,0,10.0223799,53.6301057
0,1,0,0,10.024031,53.628285
0,0,1,0,10.0238669,53.628401
0,1,0,1,10.0118847,53.6457004
0,1,0,1,10.0213605,53.5528349
0,1,0,0,9.9230375,53.5482344
0,1,0,0,9.9808283,53.5851159
0,0,1,0,10.0143264,53.5601152
1,0,0,0,10.0198581,53.5828918
0,1,0,0,10.0239968,53.5807535
0,1,0,0,9.9918347,53.5512403
0,0,0,1,9.9645758,53.5587774
0,1,0,0,9.9858065,53.5177548
0,1,0,0,9.9642755,53.5797884
0,1,0,0,9.8081547,53.6570787
0,1,0,0,9.8054911,53.6623576
0,1,0,0,10.033182,53.6205223
0,1,0,0,10.0784715,53.6657122
0,0,1,0,9.8758545,53.4741819
0,0,1,0,10.1402133,53.6255191
0,1,0,1,10.1064019,53.555705
0,0,1,0,10.1367579,53.6004681
0,1,0,0,9.9831504,53.4317029
0,0,1,0,9.983601,53.4519145
0,1,0,0,10.016069,53.5205227
0,1,0,0,10.015371,53.5741794
0,1,0,0,10.019924,53.5748843
0,0,1,0,10.0148396,53.5763529
0,1,0,0,10.2032956,53.4983425
0,1,0,0,10.2058152,53.5024581
0,1,0,0,10.2039217,53.4976345
0,1,0,1,10.2050389,53.4961696
0,1,0,0,10.206069,53.4945588
0,1,0,0,9.949321,53.5594627
0,1,0,0,9.8679152,53.6113515
0,1,0,0,10.0811934,53.6087665
0,0,1,0,10.077027,53.6060742
0,1,0,0,10.0246367,53.6129116
0,1,0,0,10.1802262,53.486991
0,1,0,0,9.8866364,53.5594781
0,1,0,0,10.2397527,53.5490995
1,0,0,0,10.1049897,53.5708717
0,0,1,0,10.2073823,53.4929834
0,0,0,1,10.2516,53.5308414
0,1,0,0,9.8679518,53.6280382
0,1,0,0,9.7699397,53.6596501
0,1,0,0,9.858698,53.5598724
0,1,0,0,10.0195345,53.5667111
0,1,0,0,10.0183395,53.5649644
0,1,0,0,9.9887613,53.5460708
0,1,0,0,10.0429151,53.576919
0,1,0,0,9.9875731,53.5462429
0,1,0,0,10.0246799,53.4990789
0,0,1,0,10.1293516,53.4443467
0,1,0,0,10.2432792,53.5535325
0,1,0,0,9.8220349,53.6010464
0,1,0,1,9.8948515,53.6384651
0,0,1,0,9.852687,53.59928
0,0,1,0,9.9811001,53.460261
0,0,1,0,9.9625769,53.5610138
0,0,1,0,10.0083122,53.5207458
0,1,0,0,9.8720732,53.6308439
0,1,0,0,10.2510521,53.5525362
0,0,1,0,10.0546356,53.6330311
0,1,0,0,9.9153601,53.5634813
0,0,1,0,10.0400557,53.5749038
0,1,0,0,9.9479223,53.64027
0,1,0,0,9.8408388,53.6363855
0,1,0,1,9.8403741,53.6361759
0,1,0,1,10.0446517,53.574887
0,1,0,0,10.104751,53.6864752
0,0,1,0,9.971755,53.5584529
0,1,0,0,9.9280577,53.5564751
0,1,0,0,9.9203852,53.5628099
0,0,1,0,10.1449493,53.678069
0,0,1,0,9.8907071,53.6086722
0,0,1,0,10.0244418,53.6642479
0,0,1,0,10.2536994,53.4897287
0,0,1,0,10.2533974,53.4893607
0,1,0,0,9.928862,53.553949
0,1,0,1,10.1751025,53.6067964
0,0,1,0,10.0260775,53.6747855
0,1,0,0,9.9303039,53.5508963
0,1,0,0,10.0390766,53.5508011
0,0,1,0,10.0362147,53.6057492
0,0,1,0,10.1590594,53.6044332
0,0,1,0,10.1551434,53.6039064
0,0,1,0,9.9797777,53.56927
0,1,0,0,9.9288115,53.5543343
0,1,0,0,9.8911677,53.573275
0,1,0,0,9.8966374,53.5535231
0,1,0,1,9.9469364,53.5592861
0,1,0,1,9.9655254,53.5459914
0,1,0,1,9.9642117,53.5460406
0,0,1,0,9.9023701,53.6086426
0,0,1,0,10.22947,53.4447899
0,0,1,0,10.2303767,53.4477356
0,1,0,0,10.2859082,53.6630436
0,0,1,0,10.285697,53.6619927
0,1,0,0,10.0614889,53.5698418
0,1,0,0,9.9847191,53.4644477
0,1,0,0,10.0129005,53.5588675
0,1,0,0,10.0011212,53.6778117
0,1,0,0,9.9797857,53.569374
0,1,0,0,9.9825341,53.5660427
0,1,0,0,9.9837681,53.5649997
0,1,0,1,10.2394613,53.5177796
0,1,0,0,10.2509003,53.5119293
0,1,0,0,10.2512095,53.5111161
0,1,0,0,10.251202,53.5086635
0,1,0,0,10.242379,53.5160761
0,1,0,0,10.2432707,53.5216529
0,1,0,1,10.2469069,53.5159346
0,1,0,0,10.002049,53.5499177
0,0,0,1,10.2396151,53.6725177
0,0,1,0,9.9663078,53.5588462
0,1,0,0,9.903965,53.6089427
0,0,0,1,9.9704241,53.5565464
0,0,1,0,10.0087902,53.5851574
0,0,0,1,9.9603232,53.5503892
0,0,1,0,9.9654829,53.5649828
0,1,0,0,9.9884863,53.4112077
0,1,0,0,9.853854,53.598102
0,0,1,0,10.0913742,53.6533046
0,1,0,0,9.9998019,53.5442413
0,1,0,0,10.2375897,53.6732848
0,1,0,1,10.1257772,53.6279504
0,1,0,0,9.8776356,53.5332599
0,0,0,1,9.8873719,53.5591064
0,1,0,0,10.0433091,53.5915759
0,1,0,0,9.9166163,53.5462333
0,1,0,1,9.965931,53.4642329
0,1,0,0,10.0391956,53.5523106
0,0,0,1,10.0798193,53.6188731
0,1,0,0,10.035921,53.5510508
0,1,0,0,9.8584725,53.5526833
0,0,1,0,10.1467236,53.6778929
0,1,0,0,10.0007025,53.5934494
0,1,0,0,9.9660811,53.5683274
0,1,0,0,10.0310413,53.5568644
0,1,0,0,10.012957,53.5589249
0,1,0,1,9.986277,53.4551121
0,0,1,0,9.9923121,53.4088066
0,0,0,1,9.9645517,53.5492622
1,0,0,0,10.0216296,53.5744115
0,1,0,0,9.9484573,53.5604237
0,1,0,0,9.9821747,53.585129
0,1,0,0,9.9825459,53.5854226
0,0,1,0,9.9799199,53.461213
0,0,1,0,9.9814131,53.4610143
0,1,0,0,9.9663981,53.4499807
0,1,0,0,9.977329,53.4534737
0,1,0,0,9.9825523,53.4591707
0,0,1,0,9.9977126,53.5418655
0,0,1,0,9.9768302,53.4599426
0,0,1,0,10.045125,53.558539
0,1,0,0,10.2408563,53.6756894
0,0,1,0,10.0849929,53.6147416
0,0,0,1,10.0788032,53.6142925
0,0,1,0,10.0276714,53.5708529
0,1,0,0,9.7981278,53.5581316
0,1,0,1,10.0473431,53.5582352
0,1,0,0,9.9942517,53.5516082
0,1,0,0,9.9916041,53.5489467
0,1,0,0,10.0020054,53.5485364
0,1,0,0,9.999332,53.5484676
0,0,1,0,9.997108,53.551139
0,0,0,1,9.9876694,53.5554464
0,1,0,0,10.0787288,53.6175364
0,0,0,1,10.0025925,53.5909938
0,0,1,0,9.9774077,53.5839247
0,1,0,0,9.9813371,53.5682998
0,0,1,0,10.0162846,53.589056
0,1,0,0,10.1687085,53.6921322
0,1,0,0,9.9572705,53.5747562
0,1,0,1,9.9643151,53.5550875
0,1,0,0,9.9901124,53.5632001
0,1,0,0,9.9829468,53.5686847
0,0,1,0,9.9751797,53.5795413
0,1,0,0,9.9756281,53.5791768
0,0,1,0,9.9742606,53.5796245
0,1,0,0,9.9631755,53.5736263
0,1,0,1,9.9587634,53.5720603
0,0,0,1,9.9611663,53.5719588
0,1,0,0,9.9641868,53.5742486
0,0,1,0,9.9740159,53.5809029
0,1,0,0,9.9724428,53.5819717
0,1,0,1,9.9649858,53.5806732
0,1,0,0,9.964574,53.5808484
0,1,0,0,9.9650716,53.5811903
0,1,0,0,9.9779055,53.5841375
0,0,0,1,9.9776256,53.5818007
0,1,0,1,10.0565098,53.5641969
0,1,0,0,9.9890677,53.5907184
0,1,0,0,10.0091867,53.5535128
0,1,0,0,10.008894,53.5531704
0,1,0,0,10.2424633,53.6815233
0,1,0,1,10.0503121,53.5601163
0,0,0,1,9.9610227,53.5478914
0,1,0,0,10.053718,53.5509922
0,1,0,1,10.1694193,53.6473441
0,1,0,0,9.9661488,53.5631311
0,1,0,0,9.9652728,53.5631223
0,1,0,1,9.9679333,53.5581388
0,1,0,0,9.9652949,53.5628854
0,1,0,0,9.965068,53.5506654
0,0,1,0,10.0184132,53.5844862
0,1,0,0,10.1526982,53.6654089
0,0,1,0,10.040567,53.6017671
0,0,0,1,9.969368,53.550623
0,0,1,0,10.0387961,53.5338383
0,1,0,0,10.0690131,53.5713863
0,1,0,0,9.9920472,53.5575446
0,1,0,0,9.9901324,53.5575673
0,1,0,0,9.9839613,53.55427
0,1,0,0,9.992488,53.5571627
0,1,0,0,9.995083,53.5517441
