id_int,id,net_type,x,y
67,000000100028_G_hamburger_verkehrsverbund_(hvv)_1177_3_hamburger_verkehrsverbund_(hvv),,10.010374700528999,53.552296205824
68,000000110001_G_hamburger_verkehrsverbund_(hvv)_1177_3_hamburger_verkehrsverbund_(hvv),,10.003595208253,53.551463769729004
69,000000110002_G_hamburger_verkehrsverbund_(hvv)_1177_3_hamburger_verkehrsverbund_(hvv),,9.998182956543,53.551014896804
70,000000110021_G_hamburger_verkehrsverbund_(hvv)_1177_3_hamburger_verkehrsverbund_(hvv),,9.993855267335,53.550484882206
71,000000110015_G_hamburger_verkehrsverbund_(hvv)_1177_3_hamburger_verkehrsverbund_(hvv),,9.987101152640001,53.54812378444
72,000000110011_G_hamburger_verkehrsverbund_(hvv)_1177_3_hamburger_verkehrsverbund_(hvv),,9.993989770059,53.550429851249
73,000000110007_G_hamburger_verkehrsverbund_(hvv)_1177_3_hamburger_verkehrsverbund_(hvv),,9.998736034599,53.550794626638
74,000000100001_G_hamburger_verkehrsverbund_(hvv)_1177_3_hamburger_verkehrsverbund_(hvv),,10.004070094286,53.551765285008
75,000000100009_G_hamburger_verkehrsverbund_(hvv)_1177_3_hamburger_verkehrsverbund_(hvv),,10.011310874998,53.55232422973
76,000000100045_G_hamburger_verkehrsverbund_(hvv)_6955_3_hamburger_verkehrsverbund_(hvv),,10.03174188738,53.540576364271004
77,000000100047_G_hamburger_verkehrsverbund_(hvv)_6955_3_hamburger_verkehrsverbund_(hvv),,10.020963864106,53.544020496805
78,000000100048_G_hamburger_verkehrsverbund_(hvv)_6955_3_hamburger_verkehrsverbund_(hvv),,10.016116011178,53.545688175794
79,000000100049_G_hamburger_verkehrsverbund_(hvv)_6955_3_hamburger_verkehrsverbund_(hvv),,10.012951543967,53.547736758888995
80,000000100050_G_hamburger_verkehrsverbund_(hvv)_6955_3_hamburger_verkehrsverbund_(hvv),,10.006321824347,53.548736234414996
81,000000110001_G_hamburger_verkehrsverbund_(hvv)_6955_3_hamburger_verkehrsverbund_(hvv),,10.003595208253,53.551463769729004
82,000000110002_G_hamburger_verkehrsverbund_(hvv)_6955_3_hamburger_verkehrsverbund_(hvv),,9.998182956543,53.551014896804
83,000000110021_G_hamburger_verkehrsverbund_(hvv)_6955_3_hamburger_verkehrsverbund_(hvv),,9.993855267335,53.550484882206
84,000000110085_G_hamburger_verkehrsverbund_(hvv)_6955_3_hamburger_verkehrsverbund_(hvv),,9.989084123456,53.548403908116
85,000000110058_G_hamburger_verkehrsverbund_(hvv)_6955_3_hamburger_verkehrsverbund_(hvv),,9.984640309981,53.552600839304
86,000000110060_G_hamburger_verkehrsverbund_(hvv)_6955_3_hamburger_verkehrsverbund_(hvv),,9.981354562783,53.554712472982
87,000000110074_G_hamburger_verkehrsverbund_(hvv)_6955_3_hamburger_verkehrsverbund_(hvv),,9.977413470294,53.55590388132399
88,000000110059_G_hamburger_verkehrsverbund_(hvv)_6955_3_hamburger_verkehrsverbund_(hvv),,9.981893106805,53.554510371463
89,000000110057_G_hamburger_verkehrsverbund_(hvv)_6955_3_hamburger_verkehrsverbund_(hvv),,9.985670004649,53.551460192466
90,000000110015_G_hamburger_verkehrsverbund_(hvv)_6955_3_hamburger_verkehrsverbund_(hvv),,9.987101152640001,53.54812378444
91,000000110011_G_hamburger_verkehrsverbund_(hvv)_6955_3_hamburger_verkehrsverbund_(hvv),,9.993989770059,53.550429851249
92,000000110007_G_hamburger_verkehrsverbund_(hvv)_6955_3_hamburger_verkehrsverbund_(hvv),,9.998736034599,53.550794626638
93,000000100001_G_hamburger_verkehrsverbund_(hvv)_6955_3_hamburger_verkehrsverbund_(hvv),,10.004070094286,53.551765285008
94,000000100132_G_hamburger_verkehrsverbund_(hvv)_6955_3_hamburger_verkehrsverbund_(hvv),,10.005767945109,53.551463476307
95,000000100033_G_hamburger_verkehrsverbund_(hvv)_6955_3_hamburger_verkehrsverbund_(hvv),,10.005829364394,53.54896501526301
96,000000100034_G_hamburger_verkehrsverbund_(hvv)_6955_3_hamburger_verkehrsverbund_(hvv),,10.010704740971,53.54715375774
97,000000100035_G_hamburger_verkehrsverbund_(hvv)_6955_3_hamburger_verkehrsverbund_(hvv),,10.015644337000001,53.545521462078
98,000000100036_G_hamburger_verkehrsverbund_(hvv)_6955_3_hamburger_verkehrsverbund_(hvv),,10.022935064692,53.543185966141
99,000000100038_G_hamburger_verkehrsverbund_(hvv)_6955_3_hamburger_verkehrsverbund_(hvv),,10.031830408901,53.540494730979006
100,000000110062_hamburger_verkehrsverbund_(hvv)_1282_3_hamburger_verkehrsverbund_(hvv),,9.988374918387,53.555517222119
101,000000100028_hamburger_verkehrsverbund_(hvv)_1282_3_hamburger_verkehrsverbund_(hvv),,10.010344314856,53.55228747727801
102,000000110001_hamburger_verkehrsverbund_(hvv)_1282_3_hamburger_verkehrsverbund_(hvv),,10.003460076819,53.551491860574
103,000000110002_hamburger_verkehrsverbund_(hvv)_1282_3_hamburger_verkehrsverbund_(hvv),,9.998056350642,53.550764362826
104,000000110028_hamburger_verkehrsverbund_(hvv)_1282_3_hamburger_verkehrsverbund_(hvv),,9.994655836545,53.550523149285
105,000000110067_hamburger_verkehrsverbund_(hvv)_1282_3_hamburger_verkehrsverbund_(hvv),,9.992638245682,53.553280469603
106,000000110065_hamburger_verkehrsverbund_(hvv)_1282_3_hamburger_verkehrsverbund_(hvv),,9.988740163133,53.557589825788
107,000000110063_hamburger_verkehrsverbund_(hvv)_1282_3_hamburger_verkehrsverbund_(hvv),,9.988713955115,53.555172973222
108,000000110066_hamburger_verkehrsverbund_(hvv)_1282_3_hamburger_verkehrsverbund_(hvv),,9.992767077154,53.552982881495
109,000000110031_hamburger_verkehrsverbund_(hvv)_1282_3_hamburger_verkehrsverbund_(hvv),,9.994323540535001,53.5505079435
110,000000110007_hamburger_verkehrsverbund_(hvv)_1282_3_hamburger_verkehrsverbund_(hvv),,9.998826122897,53.550775902979005
111,000000100001_hamburger_verkehrsverbund_(hvv)_1282_3_hamburger_verkehrsverbund_(hvv),,10.004321440684,53.55154752341699
112,000000500035_hamburger_verkehrsverbund_(hvv)_1289_3_hamburger_verkehrsverbund_(hvv),,9.987352425678,53.514857671779005
113,000000500016_hamburger_verkehrsverbund_(hvv)_1289_3_hamburger_verkehrsverbund_(hvv),,9.993468860965,53.515966089601
114,000000500017_hamburger_verkehrsverbund_(hvv)_1289_3_hamburger_verkehrsverbund_(hvv),,10.000452479458,53.51995126726
115,000000540002_hamburger_verkehrsverbund_(hvv)_1289_3_hamburger_verkehrsverbund_(hvv),,10.006834719583,53.520778229228
116,000000540051_hamburger_verkehrsverbund_(hvv)_1289_3_hamburger_verkehrsverbund_(hvv),,10.013166461917,53.520742675437
117,000000500018_hamburger_verkehrsverbund_(hvv)_1289_3_hamburger_verkehrsverbund_(hvv),,10.006834719583,53.520778229228
118,000000500019_hamburger_verkehrsverbund_(hvv)_1289_3_hamburger_verkehrsverbund_(hvv),,9.998250782807,53.51993374128
119,000000500033_hamburger_verkehrsverbund_(hvv)_1289_3_hamburger_verkehrsverbund_(hvv),,9.992589432873,53.516395715408
120,000000500034_hamburger_verkehrsverbund_(hvv)_1289_3_hamburger_verkehrsverbund_(hvv),,9.987531766789001,53.516734147788
121,000000540045_hamburger_verkehrsverbund_(hvv)_1301_3_hamburger_verkehrsverbund_(hvv),,10.020470349027999,53.515990101272
122,000000540050_hamburger_verkehrsverbund_(hvv)_1301_3_hamburger_verkehrsverbund_(hvv),,10.01345910039,53.521000771872
123,000000540053_hamburger_verkehrsverbund_(hvv)_1301_3_hamburger_verkehrsverbund_(hvv),,10.013689563868,53.520549543785
124,000000540060_hamburger_verkehrsverbund_(hvv)_1301_3_hamburger_verkehrsverbund_(hvv),,10.016413261023,53.522844653080995
125,000000540100_hamburger_verkehrsverbund_(hvv)_1301_3_hamburger_verkehrsverbund_(hvv),,10.021849213392,53.525044652162
126,000000540008_hamburger_verkehrsverbund_(hvv)_1301_3_hamburger_verkehrsverbund_(hvv),,10.024171001997,53.529400692029
127,000000100166_hamburger_verkehrsverbund_(hvv)_1301_3_hamburger_verkehrsverbund_(hvv),,10.032646601279,53.542419551808
128,000000100167_hamburger_verkehrsverbund_(hvv)_1301_3_hamburger_verkehrsverbund_(hvv),,10.030244488256,53.545998517925995
129,000000100168_hamburger_verkehrsverbund_(hvv)_1301_3_hamburger_verkehrsverbund_(hvv),,10.029148342042001,53.54745461713
130,000000100088_hamburger_verkehrsverbund_(hvv)_1301_3_hamburger_verkehrsverbund_(hvv),,10.025448708278,53.55293158638
131,000000100163_hamburger_verkehrsverbund_(hvv)_1301_3_hamburger_verkehrsverbund_(hvv),,10.028839468086,53.547160757160995
132,000000100164_hamburger_verkehrsverbund_(hvv)_1301_3_hamburger_verkehrsverbund_(hvv),,10.030186358273,53.545468878224
133,000000100165_hamburger_verkehrsverbund_(hvv)_1301_3_hamburger_verkehrsverbund_(hvv),,10.032646601279,53.542419551808
134,000000100007_hamburger_verkehrsverbund_(hvv)_1301_3_hamburger_verkehrsverbund_(hvv),,10.030797919754999,53.53835611942
135,000000540007_hamburger_verkehrsverbund_(hvv)_1301_3_hamburger_verkehrsverbund_(hvv),,10.022705879058,53.52930541537
136,000000540108_hamburger_verkehrsverbund_(hvv)_1301_3_hamburger_verkehrsverbund_(hvv),,10.021744045664,53.524434540185005
137,000000540067_hamburger_verkehrsverbund_(hvv)_1301_3_hamburger_verkehrsverbund_(hvv),,10.016338099864,53.522854277901004
138,000000540052_hamburger_verkehrsverbund_(hvv)_1301_3_hamburger_verkehrsverbund_(hvv),,10.013343709243,53.52058841945
139,000000500035_hamburger_verkehrsverbund_(hvv)_1302_3_hamburger_verkehrsverbund_(hvv),,9.987352425678,53.514857671779005
140,000000500039_hamburger_verkehrsverbund_(hvv)_1302_3_hamburger_verkehrsverbund_(hvv),,9.987203890339,53.517545547467
141,000000530001_hamburger_verkehrsverbund_(hvv)_1302_3_hamburger_verkehrsverbund_(hvv),,9.983084473402,53.51869370955
142,000000530029_hamburger_verkehrsverbund_(hvv)_1302_3_hamburger_verkehrsverbund_(hvv),,9.981516858612,53.520665423263
143,000000530058_hamburger_verkehrsverbund_(hvv)_1302_3_hamburger_verkehrsverbund_(hvv),,9.982888934744999,53.524571792322
144,000000530031_hamburger_verkehrsverbund_(hvv)_1302_3_hamburger_verkehrsverbund_(hvv),,9.98053170784,53.526316362119
145,000000530012_hamburger_verkehrsverbund_(hvv)_1302_3_hamburger_verkehrsverbund_(hvv),,9.97443201916,53.527956681978
146,000000530010_hamburger_verkehrsverbund_(hvv)_1302_3_hamburger_verkehrsverbund_(hvv),,9.980917885009001,53.526061600458
147,000000530043_hamburger_verkehrsverbund_(hvv)_1302_3_hamburger_verkehrsverbund_(hvv),,9.982888934744999,53.524571792322
148,000000530016_hamburger_verkehrsverbund_(hvv)_1302_3_hamburger_verkehrsverbund_(hvv),,9.981516858612,53.520665423263
149,000000500040_hamburger_verkehrsverbund_(hvv)_1302_3_hamburger_verkehrsverbund_(hvv),,9.982096767196,53.51705749735601
150,000000540078_hamburger_verkehrsverbund_(hvv)_1339_3_hamburger_verkehrsverbund_(hvv),,10.033184725733,53.52178428568401
151,000000540079_hamburger_verkehrsverbund_(hvv)_1339_3_hamburger_verkehrsverbund_(hvv),,10.030477127008,53.522670273606
152,000000540105_hamburger_verkehrsverbund_(hvv)_1339_3_hamburger_verkehrsverbund_(hvv),,10.027011295851,53.525251986927
153,000000540107_hamburger_verkehrsverbund_(hvv)_1339_3_hamburger_verkehrsverbund_(hvv),,10.025992165593,53.52738131134
154,000000540108_hamburger_verkehrsverbund_(hvv)_1339_3_hamburger_verkehrsverbund_(hvv),,10.021744045664,53.524434540185005
155,000000540067_hamburger_verkehrsverbund_(hvv)_1339_3_hamburger_verkehrsverbund_(hvv),,10.016338099864,53.522854277901004
156,000000540053_hamburger_verkehrsverbund_(hvv)_1339_3_hamburger_verkehrsverbund_(hvv),,10.013689563868,53.520549543785
157,000000540060_hamburger_verkehrsverbund_(hvv)_1339_3_hamburger_verkehrsverbund_(hvv),,10.016413261023,53.522844653080995
158,000000540100_hamburger_verkehrsverbund_(hvv)_1339_3_hamburger_verkehrsverbund_(hvv),,10.021849213392,53.525044652162
159,000000540101_hamburger_verkehrsverbund_(hvv)_1339_3_hamburger_verkehrsverbund_(hvv),,10.025121616443,53.52755052147101
160,000000540092_hamburger_verkehrsverbund_(hvv)_1339_3_hamburger_verkehrsverbund_(hvv),,10.026415048412,53.526784639037
161,000000540123_hamburger_verkehrsverbund_(hvv)_1339_3_hamburger_verkehrsverbund_(hvv),,10.025714191592,53.524616175481995
162,000000540094_hamburger_verkehrsverbund_(hvv)_1339_3_hamburger_verkehrsverbund_(hvv),,10.030477127008,53.522670273606
163,000000100087_hamburger_verkehrsverbund_(hvv)_1342_3_hamburger_verkehrsverbund_(hvv),,10.025819684963,53.55329680529
164,000000100015_hamburger_verkehrsverbund_(hvv)_1342_3_hamburger_verkehrsverbund_(hvv),,10.028352820244,53.556330080901006
165,000000100155_hamburger_verkehrsverbund_(hvv)_1342_3_hamburger_verkehrsverbund_(hvv),,10.031333503868,53.557274824666
166,000000100137_hamburger_verkehrsverbund_(hvv)_1355_3_hamburger_verkehrsverbund_(hvv),,10.019492167300001,53.556846271431
167,000000100028_hamburger_verkehrsverbund_(hvv)_1355_3_hamburger_verkehrsverbund_(hvv),,10.010344314856,53.55228747727801
168,000000110001_hamburger_verkehrsverbund_(hvv)_1355_3_hamburger_verkehrsverbund_(hvv),,10.003460076819,53.551491860574
169,000000110002_hamburger_verkehrsverbund_(hvv)_1355_3_hamburger_verkehrsverbund_(hvv),,9.998056350642,53.550764362826
170,000000110021_hamburger_verkehrsverbund_(hvv)_1355_3_hamburger_verkehrsverbund_(hvv),,9.994156128381,53.550446438371
171,000000110085_hamburger_verkehrsverbund_(hvv)_1355_3_hamburger_verkehrsverbund_(hvv),,9.990663405909,53.548840097704
172,000000110058_hamburger_verkehrsverbund_(hvv)_1355_3_hamburger_verkehrsverbund_(hvv),,9.984790126175,53.552554678014005
173,000000110060_hamburger_verkehrsverbund_(hvv)_1355_3_hamburger_verkehrsverbund_(hvv),,9.98123553275,53.554785333321
174,000000110074_hamburger_verkehrsverbund_(hvv)_1355_3_hamburger_verkehrsverbund_(hvv),,9.974335257666,53.55656697601
175,000000110059_hamburger_verkehrsverbund_(hvv)_1355_3_hamburger_verkehrsverbund_(hvv),,9.98140700439,53.554370597763004
176,000000110057_hamburger_verkehrsverbund_(hvv)_1355_3_hamburger_verkehrsverbund_(hvv),,9.985101920277,53.55233645915499
177,000000110611_hamburger_verkehrsverbund_(hvv)_1355_3_hamburger_verkehrsverbund_(hvv),,9.990937449265,53.548945650626
178,000000110011_hamburger_verkehrsverbund_(hvv)_1355_3_hamburger_verkehrsverbund_(hvv),,9.994124272434,53.550374820142004
179,000000110007_hamburger_verkehrsverbund_(hvv)_1355_3_hamburger_verkehrsverbund_(hvv),,9.998826122897,53.550775902979005
180,000000100001_hamburger_verkehrsverbund_(hvv)_1355_3_hamburger_verkehrsverbund_(hvv),,10.004321440684,53.55154752341699
181,000000100009_hamburger_verkehrsverbund_(hvv)_1355_3_hamburger_verkehrsverbund_(hvv),,10.011292788341,53.552198586999
182,000000540053_hamburger_verkehrsverbund_(hvv)_1357_3_hamburger_verkehrsverbund_(hvv),,10.013689563868,53.520549543785
183,000000540092_hamburger_verkehrsverbund_(hvv)_1357_3_hamburger_verkehrsverbund_(hvv),,10.026415048412,53.526784639037
184,000000540123_hamburger_verkehrsverbund_(hvv)_1357_3_hamburger_verkehrsverbund_(hvv),,10.025714191592,53.524616175481995
185,000000540105_hamburger_verkehrsverbund_(hvv)_1357_3_hamburger_verkehrsverbund_(hvv),,10.027011295851,53.525251986927
186,000000540107_hamburger_verkehrsverbund_(hvv)_1357_3_hamburger_verkehrsverbund_(hvv),,10.025992165593,53.52738131134
187,000000540108_hamburger_verkehrsverbund_(hvv)_1357_3_hamburger_verkehrsverbund_(hvv),,10.021744045664,53.524434540185005
188,000000540067_hamburger_verkehrsverbund_(hvv)_1357_3_hamburger_verkehrsverbund_(hvv),,10.016338099864,53.522854277901004
189,000000100137_hamburger_verkehrsverbund_(hvv)_1359_3_hamburger_verkehrsverbund_(hvv),,10.019492167300001,53.556846271431
190,000000100028_hamburger_verkehrsverbund_(hvv)_1359_3_hamburger_verkehrsverbund_(hvv),,10.010344314856,53.55228747727801
191,000000110001_hamburger_verkehrsverbund_(hvv)_1359_3_hamburger_verkehrsverbund_(hvv),,10.003460076819,53.551491860574
192,000000110002_hamburger_verkehrsverbund_(hvv)_1359_3_hamburger_verkehrsverbund_(hvv),,9.998056350642,53.550764362826
193,000000110028_hamburger_verkehrsverbund_(hvv)_1359_3_hamburger_verkehrsverbund_(hvv),,9.994655836545,53.550523149285
194,000000110067_hamburger_verkehrsverbund_(hvv)_1359_3_hamburger_verkehrsverbund_(hvv),,9.992638245682,53.553280469603
195,000000110062_hamburger_verkehrsverbund_(hvv)_1359_3_hamburger_verkehrsverbund_(hvv),,9.988374918387,53.555517222119
196,000000110064_hamburger_verkehrsverbund_(hvv)_1359_3_hamburger_verkehrsverbund_(hvv),,9.988927086347,53.557839870185006
197,000000110055_hamburger_verkehrsverbund_(hvv)_1359_3_hamburger_verkehrsverbund_(hvv),,9.97881008678,53.554957972442
198,000000110070_hamburger_verkehrsverbund_(hvv)_1359_3_hamburger_verkehrsverbund_(hvv),,9.988241426285,53.558204956617004
199,000000110063_hamburger_verkehrsverbund_(hvv)_1359_3_hamburger_verkehrsverbund_(hvv),,9.988713955115,53.555172973222
200,000000110066_hamburger_verkehrsverbund_(hvv)_1359_3_hamburger_verkehrsverbund_(hvv),,9.992767077154,53.552982881495
201,000000110031_hamburger_verkehrsverbund_(hvv)_1359_3_hamburger_verkehrsverbund_(hvv),,9.994323540535001,53.5505079435
202,000000110007_hamburger_verkehrsverbund_(hvv)_1359_3_hamburger_verkehrsverbund_(hvv),,9.998826122897,53.550775902979005
203,000000100001_hamburger_verkehrsverbund_(hvv)_1359_3_hamburger_verkehrsverbund_(hvv),,10.004321440684,53.55154752341699
204,000000100009_hamburger_verkehrsverbund_(hvv)_1359_3_hamburger_verkehrsverbund_(hvv),,10.011292788341,53.552198586999
205,000000100148_hamburger_verkehrsverbund_(hvv)_1361_3_hamburger_verkehrsverbund_(hvv),,10.00807743071,53.554040802405005
206,000000110001_hamburger_verkehrsverbund_(hvv)_1361_3_hamburger_verkehrsverbund_(hvv),,10.003460076819,53.551491860574
207,000000110002_hamburger_verkehrsverbund_(hvv)_1361_3_hamburger_verkehrsverbund_(hvv),,9.998056350642,53.550764362826
208,000000110021_hamburger_verkehrsverbund_(hvv)_1361_3_hamburger_verkehrsverbund_(hvv),,9.994156128381,53.550446438371
209,000000110085_hamburger_verkehrsverbund_(hvv)_1361_3_hamburger_verkehrsverbund_(hvv),,9.990663405909,53.548840097704
