,,access,area,bridge,distance,est_width,from,highway,junction,lanes,maxspeed,name,oneway,ref,service,to,tunnel,width,weight,net_type,from_int,to_int
19475524,991658900,,,,2.878484,,19475524,residential,,,40,Jämeräntaival,,,,991658900,,,0.034541808,walk,18,3056
19475524,991658906,,,,26.793774,,19475524,residential,,,40,Jämeräntaival,,,,991658906,,,0.321525288,walk,18,3058
991658906,19475524,,,,26.793774,,991658906,residential,,,40,Jämeräntaival,,,,19475524,,,0.321525288,walk,3058,18
991658906,25090037,,,,12.877199,,991658906,residential,,,40,Jämeräntaival,,,,25090037,,,0.154526388,walk,3058,122
25090037,991658906,,,,12.877199,,25090037,residential,,,40,Jämeräntaival,,,,991658906,,,0.154526388,walk,122,3058
991658905,991658891,,,,37.328602,,991658905,tertiary,,2,40,Otakaari,,,,991658891,,,0.447943224,walk,3057,3055
991658891,991658905,,,,37.328602,,991658891,tertiary,,2,40,Otakaari,,,,991658905,,,0.447943224,walk,3055,3057
25157022,5132749774,,,,16.852064,,25157022,footway,,,,,,,,5132749774,,,0.202224768,walk,238,5516
5132749774,25157022,,,,16.852064,,5132749774,footway,,,,,,,,25157022,,,0.202224768,walk,5516,238
5132749774,5132749776,,,,18.881522,,5132749774,footway,,,,,,,,5132749776,,,0.22657826400000003,walk,5516,5517
5132749776,5132749774,,,,18.881522,,5132749776,footway,,,,,,,,5132749774,,,0.22657826400000003,walk,5517,5516
5132749776,5132749778,,,,18.73882,,5132749776,footway,,,,,,,,5132749778,,,0.22486584,walk,5517,5518
5132749778,5132749776,,,,18.73882,,5132749778,footway,,,,,,,,5132749776,,,0.22486584,walk,5518,5517
5132749778,5132749780,,,,18.556264,,5132749778,footway,,,,,,,,5132749780,,,0.222675168,walk,5518,5519
5132749780,5132749778,,,,18.556264,,5132749780,footway,,,,,,,,5132749778,,,0.222675168,walk,5519,5518
5132749780,263983471,,,,5.627778,,5132749780,footway,,,,,,,,263983471,,,0.067533336,walk,5519,1077
263983471,5132749780,,,,5.627778,,263983471,footway,,,,,,,,5132749780,,,0.067533336,walk,1077,5519
263983471,5132749782,,,,13.502164,,263983471,footway,,,,,,,,5132749782,,,0.16202596800000002,walk,1077,5520
5132749782,263983471,,,,13.502164,,5132749782,footway,,,,,,,,263983471,,,0.16202596800000002,walk,5520,1077
5132749782,5127212664,,,,36.926931,,5132749782,footway,,,,,,,,5127212664,,,0.44312317200000007,walk,5520,5506
5127212664,5132749782,,,,36.926931,,5127212664,footway,,,,,,,,5132749782,,,0.44312317200000007,walk,5506,5520
5127212664,5127212666,,,,21.609119,,5127212664,footway,,,,,,,,5127212666,,,0.259309428,walk,5506,5507
5127212666,5127212664,,,,21.609119,,5127212666,footway,,,,,,,,5127212664,,,0.259309428,walk,5507,5506
5127212666,5127212668,,,,20.656885,,5127212666,footway,,,,,,,,5127212668,,,0.24788262,walk,5507,5508
5127212668,5127212666,,,,20.656885,,5127212668,footway,,,,,,,,5127212666,,,0.24788262,walk,5508,5507
5127212668,5127212670,,,,21.558207,,5127212668,footway,,,,,,,,5127212670,,,0.258698484,walk,5508,5509
5127212670,5127212668,,,,21.558207,,5127212670,footway,,,,,,,,5127212668,,,0.258698484,walk,5509,5508
5127212670,5754264246,,,,12.36247,,5127212670,footway,,,,,,,,5754264246,,,0.14834964,walk,5509,6299
5754264246,5127212670,,,,12.36247,,5754264246,footway,,,,,,,,5127212670,,,0.14834964,walk,6299,5509
25090037,5754264254,,,,3.438756,,25090037,residential,,,40,Jämeräntaival,,,,5754264254,,,0.04126507200000001,walk,122,6304
5754264254,25090037,,,,3.438756,,5754264254,residential,,,40,Jämeräntaival,,,,25090037,,,0.04126507200000001,walk,6304,122
5754264254,263983467,,,,9.993011,,5754264254,residential,,,40,Jämeräntaival,,,,263983467,,,0.119916132,walk,6304,1074
263983467,5754264254,,,,9.993011,,263983467,residential,,,40,Jämeräntaival,,,,5754264254,,,0.119916132,walk,1074,6304
263983467,5754264244,,,,8.325484,,263983467,residential,,,40,Jämeräntaival,,,,5754264244,,,0.099905808,walk,1074,6298
5754264244,263983467,,,,8.325484,,5754264244,residential,,,40,Jämeräntaival,,,,263983467,,,0.099905808,walk,6298,1074
5754264254,263983469,,,,16.972524,,5754264254,service,,,,,,,parking_aisle,263983469,,,0.203670288,walk,6304,1075
263983469,5754264254,,,,16.972524,,263983469,service,,,,,,,parking_aisle,5754264254,,,0.203670288,walk,1075,6304
263983469,263983470,,,,41.136038,,263983469,service,,,,,,,parking_aisle,263983470,,,0.493632456,walk,1075,1076
263983470,263983469,,,,41.136038,,263983470,service,,,,,,,parking_aisle,263983469,,,0.493632456,walk,1076,1075
991667724,991667726,,,,9.666423,,991667724,residential,,,40,Servin Maijan tie,,,,991667726,,,0.115997076,walk,3063,3064
991667726,991667724,,,,9.666423,,991667726,residential,,,40,Servin Maijan tie,,,,991667724,,,0.115997076,walk,3064,3063
25030692,992438104,,,,26.114714,,25030692,residential,,,40,Servin Maijan tie,,,,992438104,,,0.313376568,walk,49,3076
992438104,25030692,,,,26.114714,,992438104,residential,,,40,Servin Maijan tie,,,,25030692,,,0.313376568,walk,3076,49
992438104,5863854523,,,,19.113224,,992438104,residential,,,40,Servin Maijan tie,,,,5863854523,,,0.229358688,walk,3076,6381
5863854523,992438104,,,,19.113224,,5863854523,residential,,,40,Servin Maijan tie,,,,992438104,,,0.229358688,walk,6381,3076
5863854523,25030695,,,,6.703496,,5863854523,residential,,,40,Servin Maijan tie,,,,25030695,,,0.08044195200000001,walk,6381,50
25030695,5863854523,,,,6.703496,,25030695,residential,,,40,Servin Maijan tie,,,,5863854523,,,0.08044195200000001,walk,50,6381
25030680,992438103,,,,32.95015,,25030680,residential,,,40,Servin Maijan tie,,,,992438103,,,0.3954018,walk,46,3075
992438103,25030680,,,,32.95015,,992438103,residential,,,40,Servin Maijan tie,,,,25030680,,,0.3954018,walk,3075,46
992438103,25030682,,,,25.624412,,992438103,residential,,,40,Servin Maijan tie,,,,25030682,,,0.307492944,walk,3075,47
25030682,992438103,,,,25.624412,,25030682,residential,,,40,Servin Maijan tie,,,,992438103,,,0.307492944,walk,47,3075
25030682,4391983290,,,,45.350216,,25030682,residential,,,40,Servin Maijan tie,,,,4391983290,,,0.5442025920000001,walk,47,4556
4391983290,25030682,,,,45.350216,,4391983290,residential,,,40,Servin Maijan tie,,,,25030682,,,0.5442025920000001,walk,4556,47
4391983290,991667724,,,,14.161059,,4391983290,residential,,,40,Servin Maijan tie,,,,991667724,,,0.16993270800000002,walk,4556,3063
991667724,4391983290,,,,14.161059,,991667724,residential,,,40,Servin Maijan tie,,,,4391983290,,,0.16993270800000002,walk,3063,4556
264069917,991676854,,,,18.600171,,264069917,residential,,,40,Servin Maijan tie,,,,991676854,,,0.223202052,walk,1106,3065
991676854,264069917,,,,18.600171,,991676854,residential,,,40,Servin Maijan tie,,,,264069917,,,0.223202052,walk,3065,1106
991676854,991667718,,,,12.960695,,991676854,residential,,,40,Servin Maijan tie,,,,991667718,,,0.15552834000000001,walk,3065,3061
991667718,991676854,,,,12.960695,,991667718,residential,,,40,Servin Maijan tie,,,,991676854,,,0.15552834000000001,walk,3061,3065
3903836933,991667720,,,,7.983418,,3903836933,residential,,,40,Servin Maijan tie,,,,991667720,,,0.095801016,walk,4418,3062
991667720,3903836933,,,,7.983418,,991667720,residential,,,40,Servin Maijan tie,,,,3903836933,,,0.095801016,walk,3062,4418
264069891,264069899,,,,36.686038,,264069891,residential,,,30,Servinkuja,,,,264069899,,,0.44023245600000005,walk,1095,1098
264069899,264069891,,,,36.686038,,264069899,residential,,,30,Servinkuja,,,,264069891,,,0.44023245600000005,walk,1098,1095
264069899,301811866,,,,35.307245,,264069899,residential,,,30,Servinkuja,,,,301811866,,,0.42368694000000007,walk,1098,1794
301811866,264069899,,,,35.307245,,301811866,residential,,,30,Servinkuja,,,,264069899,,,0.42368694000000007,walk,1794,1098
301811866,264069903,,,,26.930962,,301811866,residential,,,30,Servinkuja,,,,264069903,,,0.32317154400000003,walk,1794,1099
264069903,301811866,,,,26.930962,,264069903,residential,,,30,Servinkuja,,,,301811866,,,0.32317154400000003,walk,1099,1794
991667718,25030692,,,,10.363424,,991667718,residential,,,40,Servin Maijan tie,,,,25030692,,,0.12436108800000001,walk,3061,49
25030692,991667718,,,,10.363424,,25030692,residential,,,40,Servin Maijan tie,,,,991667718,,,0.12436108800000001,walk,49,3061
991667726,25030687,,,,6.649793,,991667726,residential,,,40,Servin Maijan tie,,,,25030687,,,0.079797516,walk,3064,48
25030687,991667726,,,,6.649793,,25030687,residential,,,40,Servin Maijan tie,,,,991667726,,,0.079797516,walk,48,3064
25030687,264069917,,,,6.833667,,25030687,residential,,,40,Servin Maijan tie,,,,264069917,,,0.082004004,walk,48,1106
264069917,25030687,,,,6.833667,,264069917,residential,,,40,Servin Maijan tie,,,,25030687,,,0.082004004,walk,1106,48
991688935,991688916,,,,16.511118,,991688935,path,,,,,,,,991688916,,,0.198133416,walk,3068,3067
991688916,991688935,,,,16.511118,,991688916,path,,,,,,,,991688935,,,0.198133416,walk,3067,3068
991705820,991705593,,,,1.80851,,991705820,footway,,,,,,,,991705593,,,0.021702120000000002,walk,3070,3069
991705593,991705820,,,,1.80851,,991705593,footway,,,,,,,,991705820,,,0.021702120000000002,walk,3069,3070
25151944,991705915,,,,32.537708,,25151944,path,,,,,,,,991705915,,,0.39045249600000004,walk,186,3071
991705915,25151944,,,,32.537708,,991705915,path,,,,,,,,25151944,,,0.39045249600000004,walk,3071,186
264069921,264069922,,,,21.630918,,264069921,service,,,,,,,,264069922,,,0.25957101600000004,walk,1108,1109
264069922,264069921,,,,21.630918,,264069922,service,,,,,,,,264069921,,,0.25957101600000004,walk,1109,1108
264069960,301811109,,,,10.14267,,264069960,footway,,,,,,,,301811109,,,0.12171204000000002,walk,1124,1792
301811109,264069960,,,,10.14267,,301811109,footway,,,,,,,,264069960,,,0.12171204000000002,walk,1792,1124
301811109,6749636756,,,,6.059907,,301811109,footway,,,,,,,,6749636756,,,0.072718884,walk,1792,7064
6749636756,301811109,,,,6.059907,,6749636756,footway,,,,,,,,301811109,,,0.072718884,walk,7064,1792
6749636756,991219348,,,,4.15927,,6749636756,footway,,,,,,,,991219348,,,0.04991124,walk,7064,3053
991219348,6749636756,,,,4.15927,,991219348,footway,,,,,,,,6749636756,,,0.04991124,walk,3053,7064
25030692,992438043,,,,8.069181,,25030692,service,,,,,,,,992438043,,,0.096830172,walk,49,3073
992438043,25030692,,,,8.069181,,992438043,service,,,,,,,,25030692,,,0.096830172,walk,3073,49
992438043,992438100,,,,12.923385,,992438043,service,,,,,,,,992438100,,,0.15508062,walk,3073,3074
992438100,992438043,,,,12.923385,,992438100,service,,,,,,,,992438043,,,0.15508062,walk,3074,3073
992438172,992438032,,,,59.794596,,992438172,footway,,,,,,,,992438032,,,0.7175351520000001,walk,3086,3072
992438032,992438172,,,,59.794596,,992438032,footway,,,,,,,,992438172,,,0.7175351520000001,walk,3072,3086
502886571,992438190,,,,13.332248,,502886571,service,,,,,,,parking_aisle,992438190,,,0.159986976,walk,2700,3090
992438190,502886571,,,,13.332248,,992438190,service,,,,,,,parking_aisle,502886571,,,0.159986976,walk,3090,2700
992438190,502886572,,,,15.293235,,992438190,service,,,,,,,parking_aisle,502886572,,,0.18351882,walk,3090,2701
502886572,992438190,,,,15.293235,,502886572,service,,,,,,,parking_aisle,992438190,,,0.18351882,walk,2701,3090
264069883,264069882,,,,18.204082,,264069883,service,,,,,,,parking_aisle,264069882,,,0.218448984,walk,1091,1090
264069882,264069883,,,,18.204082,,264069882,service,,,,,,,parking_aisle,264069883,,,0.218448984,walk,1090,1091
992438104,992438105,,,,41.51053,,992438104,footway,,,,,,,,992438105,,,0.49812636000000005,walk,3076,3077
992438105,992438104,,,,41.51053,,992438105,footway,,,,,,,,992438104,,,0.49812636000000005,walk,3077,3076
992438137,992438110,,,,12.266704,,992438137,footway,,,,,,,,992438110,,,0.147200448,walk,3084,3078
992438110,992438137,,,,12.266704,,992438110,footway,,,,,,,,992438137,,,0.147200448,walk,3078,3084
992438137,992438103,,,,51.929146,,992438137,service,,,,,,,parking_aisle,992438103,,,0.6231497520000001,walk,3084,3075
992438103,992438137,,,,51.929146,,992438103,service,,,,,,,parking_aisle,992438137,,,0.6231497520000001,walk,3075,3084
25052974,3153910416,,,,17.142985,,25052974,footway,,,,,,,,3153910416,,,0.20571582,walk,110,4252
3153910416,25052974,,,,17.142985,,3153910416,footway,,,,,,,,25052974,,,0.20571582,walk,4252,110
3153910416,992438132,,,,35.252229,,3153910416,footway,,,,,,,,992438132,,,0.423026748,walk,4252,3083
992438132,3153910416,,,,35.252229,,992438132,footway,,,,,,,,3153910416,,,0.423026748,walk,3083,4252
992438132,992438146,,,,46.961172,,992438132,footway,,,,,,,,992438146,,,0.5635340640000001,walk,3083,3085
992438146,992438132,,,,46.961172,,992438146,footway,,,,,,,,992438132,,,0.5635340640000001,walk,3085,3083
264069882,264069880,,,,37.29802,,264069882,footway,,,,,,,,264069880,,,0.44757624,walk,1090,1089
264069880,264069882,,,,37.29802,,264069880,footway,,,,,,,,264069882,,,0.44757624,walk,1089,1090
264069880,264069874,,,,19.474776,,264069880,footway,,,,,,,,264069874,,,0.233697312,walk,1089,1088
264069874,264069880,,,,19.474776,,264069874,footway,,,,,,,,264069880,,,0.233697312,walk,1088,1089
304978066,992438179,,,,30.095301,,304978066,footway,,,,,,,,992438179,,,0.361143612,walk,1948,3089
992438179,304978066,,,,30.095301,,992438179,footway,,,,,,,,304978066,,,0.361143612,walk,3089,1948
992438100,992438219,,,,22.735176,,992438100,footway,,,,,,,,992438219,,,0.272822112,walk,3074,3091
992438219,992438100,,,,22.735176,,992438219,footway,,,,,,,,992438100,,,0.272822112,walk,3091,3074
264069906,992438178,,,,5.083034,,264069906,footway,,,,,,,,992438178,,,0.060996408,walk,1100,3088
992438178,264069906,,,,5.083034,,992438178,footway,,,,,,,,264069906,,,0.060996408,walk,3088,1100
992438116,992438178,,,,70.477405,,992438116,service,,,,,,,parking_aisle,992438178,,,0.8457288600000001,walk,3079,3088
992438178,992438116,,,,70.477405,,992438178,service,,,,,,,parking_aisle,992438116,,,0.8457288600000001,walk,3088,3079
992438174,992438110,,,,24.294681,,992438174,service,,,,,,,parking_aisle,992438110,,,0.29153617200000004,walk,3087,3078
992438110,992438174,,,,24.294681,,992438110,service,,,,,,,parking_aisle,992438174,,,0.29153617200000004,walk,3078,3087
992438110,992438248,,,,13.050372,,992438110,service,,,,,,,parking_aisle,992438248,,,0.156604464,walk,3078,3092
992438248,992438110,,,,13.050372,,992438248,service,,,,,,,parking_aisle,992438110,,,0.156604464,walk,3092,3078
131979,29416840,,,,35.796393,,131979,secondary,,2,50,Kuusisaarentie,,,,29416840,,,0.42955671600000006,walk,8,478
29416840,131979,,,,35.796393,,29416840,secondary,,2,50,Kuusisaarentie,,,,131979,,,0.42955671600000006,walk,478,8
29416840,3055839726,,,,7.195273,,29416840,secondary,,2,50,Kuusisaarentie,,,,3055839726,,,0.08634327600000001,walk,478,4242
3055839726,29416840,,,,7.195273,,3055839726,secondary,,2,50,Kuusisaarentie,,,,29416840,,,0.08634327600000001,walk,4242,478
3055839726,247366514,,,,25.008232,,3055839726,secondary,,2,50,Kuusisaarentie,,,,247366514,,,0.300098784,walk,4242,818
247366514,3055839726,,,,25.008232,,247366514,secondary,,2,50,Kuusisaarentie,,,,3055839726,,,0.300098784,walk,818,4242
247366514,131980,,,,29.37922,,247366514,secondary,,2,50,Kuusisaarentie,,,,131980,,,0.35255064,walk,818,9
131980,247366514,,,,29.37922,,131980,secondary,,2,50,Kuusisaarentie,,,,247366514,,,0.35255064,walk,9,818
993274120,993274098,,,,4.491566,,993274120,footway,,,,,,,,993274098,,,0.053898792,walk,3096,3094
993274098,993274120,,,,4.491566,,993274098,footway,,,,,,,,993274120,,,0.053898792,walk,3094,3096
993274098,993274111,,,,3.847209,,993274098,footway,,,,,,,,993274111,,,0.046166508,walk,3094,3095
993274111,993274098,,,,3.847209,,993274111,footway,,,,,,,,993274098,,,0.046166508,walk,3095,3094
471608921,993274125,private,,,6.482841,,471608921,footway,,,,,,,,993274125,,,0.077794092,walk,2663,3098
993274125,471608921,private,,,6.482841,,993274125,footway,,,,,,,,471608921,,,0.077794092,walk,3098,2663
993274125,5754264250,private,,,12.056926,,993274125,footway,,,,,,,,5754264250,,,0.14468311200000003,walk,3098,6301
5754264250,993274125,private,,,12.056926,,5754264250,footway,,,,,,,,993274125,,,0.14468311200000003,walk,6301,3098
5754264250,5754264249,private,,,28.160544,,5754264250,footway,,,,,,,,5754264249,,,0.33792652800000006,walk,6301,6300
5754264249,5754264250,private,,,28.160544,,5754264249,footway,,,,,,,,5754264250,,,0.33792652800000006,walk,6300,6301
5754264249,5991119921,private,,,11.356267,,5754264249,footway,,,,,,,,5991119921,,,0.136275204,walk,6300,6528
5991119921,5754264249,private,,,11.356267,,5991119921,footway,,,,,,,,5754264249,,,0.136275204,walk,6528,6300
1003873073,1891552234,,,,7.405219,,1003873073,footway,,,,,,,,1891552234,,,0.088862628,walk,3103,3807
1891552234,1003873073,,,,7.405219,,1891552234,footway,,,,,,,,1003873073,,,0.088862628,walk,3807,3103
1891552234,5604565248,,,,1.039426,,1891552234,footway,,,,,,,,5604565248,,,0.012473112,walk,3807,6164
5604565248,1891552234,,,,1.039426,,5604565248,footway,,,,,,,,1891552234,,,0.012473112,walk,6164,3807
319077832,5107217646,permissive,,,4.176278,,319077832,footway,,,,,,,,5107217646,yes,,0.050115336,walk,2059,5486
5107217646,319077832,permissive,,,4.176278,,5107217646,footway,,,,,,,,319077832,yes,,0.050115336,walk,5486,2059
5107217646,5107217648,permissive,,,34.590477,,5107217646,footway,,,,,,,,5107217648,yes,,0.41508572400000004,walk,5486,5488
5107217648,5107217646,permissive,,,34.590477,,5107217648,footway,,,,,,,,5107217646,yes,,0.41508572400000004,walk,5488,5486
5107217648,5025757113,permissive,,,24.939422,,5107217648,footway,,,,,,,,5025757113,yes,,0.29927306400000003,walk,5488,5354
5025757113,5107217648,permissive,,,24.939422,,5025757113,footway,,,,,,,,5107217648,yes,,0.29927306400000003,walk,5354,5488
5025757113,5025757112,permissive,,,13.935035,,5025757113,footway,,,,,,,,5025757112,yes,,0.16722042,walk,5354,5353
5025757112,5025757113,permissive,,,13.935035,,5025757112,footway,,,,,,,,5025757113,yes,,0.16722042,walk,5353,5354
5025757112,977658743,permissive,,,15.477528,,5025757112,footway,,,,,,,,977658743,yes,,0.185730336,walk,5353,3007
977658743,5025757112,permissive,,,15.477528,,977658743,footway,,,,,,,,5025757112,yes,,0.185730336,walk,3007,5353
1941776787,6839938779,,,,111.783847,,1941776787,secondary,,2,40,Tapiolantie,yes,,,6839938779,,,1.341406164,walk,3855,7188
6839938779,1941776787,,,,111.783847,,6839938779,secondary,,2,40,Tapiolantie,yes,,,1941776787,,,1.341406164,walk,7188,3855
1006010138,1006010298,,,yes,2.91979,,1006010138,footway,,,,,,,,1006010298,,,0.03503748,walk,3109,3116
1006010298,1006010138,,,yes,2.91979,,1006010298,footway,,,,,,,,1006010138,,,0.03503748,walk,3116,3109
4845735137,4845735135,,yes,,20.671896,,4845735137,footway,,,,,,,,4845735135,,,0.24806275200000003,walk,5223,5222
4845735135,4845735137,,yes,,20.671896,,4845735135,footway,,,,,,,,4845735137,,,0.24806275200000003,walk,5222,5223
4845735135,1756239418,,yes,,3.230416,,4845735135,footway,,,,,,,,1756239418,,,0.038764992000000005,walk,5222,3719
1756239418,4845735135,,yes,,3.230416,,1756239418,footway,,,,,,,,4845735135,,,0.038764992000000005,walk,3719,5222
1756239418,1006010201,,yes,,1.252217,,1756239418,footway,,,,,,,,1006010201,,,0.015026603999999999,walk,3719,3115
1006010201,1756239418,,yes,,1.252217,,1006010201,footway,,,,,,,,1756239418,,,0.015026603999999999,walk,3115,3719
1006010201,1006010351,,yes,,6.911751,,1006010201,footway,,,,,,,,1006010351,,,0.08294101200000001,walk,3115,3120
1006010351,1006010201,,yes,,6.911751,,1006010351,footway,,,,,,,,1006010201,,,0.08294101200000001,walk,3120,3115
1006010351,1006010344,,yes,,20.186786,,1006010351,footway,,,,,,,,1006010344,,,0.24224143200000003,walk,3120,3119
1006010344,1006010351,,yes,,20.186786,,1006010344,footway,,,,,,,,1006010351,,,0.24224143200000003,walk,3119,3120
1006010344,1006010079,,yes,,6.659634,,1006010344,footway,,,,,,,,1006010079,,,0.079915608,walk,3119,3105
1006010079,1006010344,,yes,,6.659634,,1006010079,footway,,,,,,,,1006010344,,,0.079915608,walk,3105,3119
1006010079,819023494,,yes,,1.241731,,1006010079,footway,,,,,,,,819023494,,,0.014900772,walk,3105,2906
819023494,1006010079,,yes,,1.241731,,819023494,footway,,,,,,,,1006010079,,,0.014900772,walk,2906,3105
819023494,4845735137,,yes,,5.52528,,819023494,footway,,,,,,,,4845735137,,,0.06630336,walk,2906,5223
4845735137,819023494,,yes,,5.52528,,4845735137,footway,,,,,,,,819023494,,,0.06630336,walk,5223,2906
1006010320,819023509,,,yes,9.60033,,1006010320,footway,,,,,,,,819023509,,,0.11520396000000001,walk,3118,2911
819023509,1006010320,,,yes,9.60033,,819023509,footway,,,,,,,,1006010320,,,0.11520396000000001,walk,2911,3118
248367056,1756239425,,,,5.492644,,248367056,cycleway,,,,,,,,1756239425,,,0.065911728,walk,864,3720
1756239425,248367056,,,,5.492644,,1756239425,cycleway,,,,,,,,248367056,,,0.065911728,walk,3720,864
1756239425,1006010106,,,,5.971502,,1756239425,cycleway,,,,,,,,1006010106,,,0.071658024,walk,3720,3107
1006010106,1756239425,,,,5.971502,,1006010106,cycleway,,,,,,,,1756239425,,,0.071658024,walk,3107,3720
1006010106,248158473,,,,3.12549,,1006010106,cycleway,,,,,,,,248158473,,,0.037505880000000005,walk,3107,859
248158473,1006010106,,,,3.12549,,248158473,cycleway,,,,,,,,1006010106,,,0.037505880000000005,walk,859,3107
248158473,1756239426,,,,2.797909,,248158473,cycleway,,,,,,,,1756239426,,,0.03357490800000001,walk,859,3721
1756239426,248158473,,,,2.797909,,1756239426,cycleway,,,,,,,,248158473,,,0.03357490800000001,walk,3721,859
1756239426,25199514,,,,14.04574,,1756239426,cycleway,,,,,,,,25199514,,,0.16854888,walk,3721,291
25199514,1756239426,,,,14.04574,,25199514,cycleway,,,,,,,,1756239426,,,0.16854888,walk,291,3721
25199514,6263221365,,,,48.494088,,25199514,cycleway,,,,,,,,6263221365,,,0.581929056,walk,291,6686
6263221365,25199514,,,,48.494088,,6263221365,cycleway,,,,,,,,25199514,,,0.581929056,walk,6686,291
6263221365,25279195,,,,136.672994,,6263221365,cycleway,,,,,,,,25279195,,,1.640075928,walk,6686,339
25279195,6263221365,,,,136.672994,,25279195,cycleway,,,,,,,,6263221365,,,1.640075928,walk,339,6686
25279195,25199502,,,,244.772559,,25279195,cycleway,,,,,,,,25199502,,,2.9372707080000002,walk,339,289
25199502,25279195,,,,244.772559,,25199502,cycleway,,,,,,,,25279195,,,2.9372707080000002,walk,289,339
481149297,248365003,,,,4.102328,,481149297,footway,,,,,,,,248365003,,,0.049227936,walk,2686,863
248365003,481149297,,,,4.102328,,248365003,footway,,,,,,,,481149297,,,0.049227936,walk,863,2686
248365003,1006010111,,,,11.133478,,248365003,footway,,,,,,,,1006010111,,,0.133601736,walk,863,3108
1006010111,248365003,,,,11.133478,,1006010111,footway,,,,,,,,248365003,,,0.133601736,walk,3108,863
1006010111,481149310,,,,46.11893,,1006010111,footway,,,,,,,,481149310,,,0.55342716,walk,3108,2691
481149310,1006010111,,,,46.11893,,481149310,footway,,,,,,,,1006010111,,,0.55342716,walk,2691,3108
481149310,481149308,,,,34.596748,,481149310,footway,,,,,,,,481149308,,,0.415160976,walk,2691,2690
481149308,481149310,,,,34.596748,,481149308,footway,,,,,,,,481149310,,,0.415160976,walk,2690,2691
481149308,28839003,,,,5.8473,,481149308,footway,,,,,,,,28839003,,,0.0701676,walk,2690,445
28839003,481149308,,,,5.8473,,28839003,footway,,,,,,,,481149308,,,0.0701676,walk,445,2690
819023495,819023509,,,yes,6.024335,,819023495,steps,,,,,,,,819023509,,,0.07229202,walk,2907,2911
819023509,819023495,,,yes,6.024335,,819023509,steps,,,,,,,,819023495,,,0.07229202,walk,2911,2907
1006010298,248367057,,,yes,6.420623,,1006010298,steps,,,,,,,,248367057,,,0.077047476,walk,3116,865
248367057,1006010298,,,yes,6.420623,,248367057,steps,,,,,,,,1006010298,,,0.077047476,walk,865,3116
819023534,1006010351,,,,3.267108,,819023534,cycleway,,,,,,,,1006010351,,,0.039205296,walk,2916,3120
1006010351,819023534,,,,3.267108,,1006010351,cycleway,,,,,,,,819023534,,,0.039205296,walk,3120,2916
1006010351,1006010344,,,,20.186786,,1006010351,cycleway,,,,,,,,1006010344,,,0.24224143200000003,walk,3120,3119
1006010344,1006010351,,,,20.186786,,1006010344,cycleway,,,,,,,,1006010351,,,0.24224143200000003,walk,3119,3120
1006010344,248367056,,,,3.267106,,1006010344,cycleway,,,,,,,,248367056,,,0.039205272000000006,walk,3119,864
248367056,1006010344,,,,3.267106,,248367056,cycleway,,,,,,,,1006010344,,,0.039205272000000006,walk,864,3119
1006010141,765351271,,,,56.716484,,1006010141,footway,,,,,,,,765351271,,,0.680597808,walk,3110,2877
765351271,1006010141,,,,56.716484,,765351271,footway,,,,,,,,1006010141,,,0.680597808,walk,2877,3110
4845735138,4845735137,,yes,,25.416338,,4845735138,footway,,,,,,,,4845735137,,,0.304996056,walk,5224,5223
4845735137,4845735138,,yes,,25.416338,,4845735137,footway,,,,,,,,4845735138,,,0.304996056,walk,5223,5224
4845735137,819023494,,yes,,5.52528,,4845735137,footway,,,,,,,,819023494,,,0.06630336,walk,5223,2906
819023494,4845735137,,yes,,5.52528,,819023494,footway,,,,,,,,4845735137,,,0.06630336,walk,2906,5223
819023494,1756239425,,yes,,11.455233,,819023494,footway,,,,,,,,1756239425,,,0.137462796,walk,2906,3720
1756239425,819023494,,yes,,11.455233,,1756239425,footway,,,,,,,,819023494,,,0.137462796,walk,3720,2906
1756239425,1006010106,,yes,,5.971502,,1756239425,footway,,,,,,,,1006010106,,,0.071658024,walk,3720,3107
1006010106,1756239425,,yes,,5.971502,,1006010106,footway,,,,,,,,1756239425,,,0.071658024,walk,3107,3720
1006010106,1756239426,,yes,,5.744408,,1006010106,footway,,,,,,,,1756239426,,,0.06893289600000001,walk,3107,3721
1756239426,1006010106,,yes,,5.744408,,1756239426,footway,,,,,,,,1006010106,,,0.06893289600000001,walk,3721,3107
1756239426,25199514,,yes,,14.04574,,1756239426,footway,,,,,,,,25199514,,,0.16854888,walk,3721,291
25199514,1756239426,,yes,,14.04574,,25199514,footway,,,,,,,,1756239426,,,0.16854888,walk,291,3721
25199514,4845735138,,yes,,13.525555,,25199514,footway,,,,,,,,4845735138,,,0.16230666000000002,walk,291,5224
4845735138,25199514,,yes,,13.525555,,4845735138,footway,,,,,,,,25199514,,,0.16230666000000002,walk,5224,291
1006010144,819023495,,,yes,3.305267,,1006010144,footway,,,,,,,,819023495,,,0.03966320400000001,walk,3111,2907
819023495,1006010144,,,yes,3.305267,,819023495,footway,,,,,,,,1006010144,,,0.03966320400000001,walk,2907,3111
1007226385,1007226319,,,,4.937468,,1007226385,service,,,,,,,,1007226319,,,0.059249616000000005,walk,3122,3121
1007226319,1007226385,,,,4.937468,,1007226319,service,,,,,,,,1007226385,,,0.059249616000000005,walk,3121,3122
1007226319,582855505,,,,36.847823,,1007226319,service,,,,,,,,582855505,,,0.442173876,walk,3121,2807
582855505,1007226319,,,,36.847823,,582855505,service,,,,,,,,1007226319,,,0.442173876,walk,2807,3121
